"","seed_classification","count","accuracy_mean_mean","merit_mean_mean","seed_classification_factor","depth","frac","lineage_classification","is_learning","relative_depth","is_exploratory_replay","seed","dir","true_seed"
"4382","Low activity",0,NA,NA,"Low activity",961,0,"Low activity",FALSE,-800,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"4383","Error correction",2,0.74682652,5.66262593566891e+27,"Error correction",1024,0.04,"Error correction",FALSE,-500,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4384","Learning",48,0.994341992916667,1.74801386076603e+88,"Learning",1024,0.96,"Error correction",TRUE,-500,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4385","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1024,0,"Error correction",FALSE,-500,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4386","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1024,0,"Error correction",FALSE,-500,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4387","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1024,0,"Error correction",FALSE,-500,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4388","Other",0,NA,NA,"Other",1024,0,"Error correction",FALSE,-500,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4389","Low activity",0,NA,NA,"Low activity",1024,0,"Error correction",FALSE,-500,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4390","Error correction",6,0.749758168333333,1.61185441223385e+34,"Error correction",1074,0.12,"Error correction",FALSE,-450,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4391","Learning",43,0.99430381627907,5.95628431889861e+76,"Learning",1074,0.86,"Error correction",TRUE,-450,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4392","Mixed bet hedging",1,0.94272718,4.41718753520015e+69,"Mixed bet hedging",1074,0.02,"Error correction",FALSE,-450,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4393","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1074,0,"Error correction",FALSE,-450,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4394","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1074,0,"Error correction",FALSE,-450,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4395","Other",0,NA,NA,"Other",1074,0,"Error correction",FALSE,-450,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4396","Low activity",0,NA,NA,"Low activity",1074,0,"Error correction",FALSE,-450,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4397","Error correction",5,0.749115018,3.21390452000438e+57,"Error correction",1124,0.1,"Error correction",FALSE,-400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4398","Learning",45,0.994393988888889,5.17752080344424e+76,"Learning",1124,0.9,"Error correction",TRUE,-400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4399","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1124,0,"Error correction",FALSE,-400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4400","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1124,0,"Error correction",FALSE,-400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4401","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1124,0,"Error correction",FALSE,-400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4402","Other",0,NA,NA,"Other",1124,0,"Error correction",FALSE,-400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4403","Low activity",0,NA,NA,"Low activity",1124,0,"Error correction",FALSE,-400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4404","Error correction",4,0.74706135,4.31789764028842e+66,"Error correction",1174,0.08,"Error correction",FALSE,-350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4405","Learning",46,0.994414145,7.18363162458358e+72,"Learning",1174,0.92,"Error correction",TRUE,-350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4406","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1174,0,"Error correction",FALSE,-350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4407","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1174,0,"Error correction",FALSE,-350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4408","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1174,0,"Error correction",FALSE,-350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4409","Other",0,NA,NA,"Other",1174,0,"Error correction",FALSE,-350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4410","Low activity",0,NA,NA,"Low activity",1174,0,"Error correction",FALSE,-350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4411","Bet-hedged error correction",1,0.48111428,1.22103276189664e+29,"Bet-hedged error correction",1224,0.02,"Error correction",FALSE,-300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4412","Bet-hedged learning",1,0.99472005,2.72075788888e+57,"Bet-hedged learning",1224,0.02,"Error correction",FALSE,-300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4413","Error correction",6,0.749820135,1.24714833334079e+48,"Error correction",1224,0.12,"Error correction",FALSE,-300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4414","Learning",42,0.994457298571429,4.87157907482214e+86,"Learning",1224,0.84,"Error correction",TRUE,-300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4415","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1224,0,"Error correction",FALSE,-300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4416","Other",0,NA,NA,"Other",1224,0,"Error correction",FALSE,-300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4417","Low activity",0,NA,NA,"Low activity",1224,0,"Error correction",FALSE,-300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4418","Bet-hedged learning",5,0.54579385,9.83859951627354e+60,"Bet-hedged learning",124,0.1,"Low activity",FALSE,-1400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4419","Error correction",28,0.741344286785714,3.86548797555901e+88,"Error correction",124,0.56,"Low activity",FALSE,-1400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4420","Learning",6,0.994627203333333,2.49564208038671e+76,"Learning",124,0.12,"Low activity",TRUE,-1400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4421","Low activity",10,0.524638833,2294.362,"Low activity",124,0.2,"Low activity",FALSE,-1400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4422","Mixed bet hedging",1,0.88791592,4.49294009671817e+63,"Mixed bet hedging",124,0.02,"Low activity",FALSE,-1400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4423","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",124,0,"Low activity",FALSE,-1400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4424","Other",0,NA,NA,"Other",124,0,"Low activity",FALSE,-1400,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4425","Bet-hedged learning",1,0.949348807,4.31093173719e+54,"Bet-hedged learning",1274,0.02,"Error correction",FALSE,-250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4426","Error correction",9,0.750044835555556,6.81108972349271e+51,"Error correction",1274,0.18,"Error correction",FALSE,-250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4427","Learning",40,0.9944723735,1.97606372525783e+77,"Learning",1274,0.8,"Error correction",TRUE,-250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4428","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1274,0,"Error correction",FALSE,-250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4429","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1274,0,"Error correction",FALSE,-250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4430","Other",0,NA,NA,"Other",1274,0,"Error correction",FALSE,-250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4431","Low activity",0,NA,NA,"Low activity",1274,0,"Error correction",FALSE,-250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4432","Bet-hedged error correction",1,0.76560099,7.89748251727037e+49,"Bet-hedged error correction",1324,0.02,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4433","Bet-hedged learning",1,0.99473307,3.691893530357e+58,"Bet-hedged learning",1324,0.02,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4434","Error correction",6,0.749324755,1.46342360522281e+38,"Error correction",1324,0.12,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4435","Learning",42,0.994524335,2.55473734098759e+77,"Learning",1324,0.84,"Error correction",TRUE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4436","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1324,0,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4437","Other",0,NA,NA,"Other",1324,0,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4438","Low activity",0,NA,NA,"Low activity",1324,0,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4439","Learning",50,0.9944789952,6.2180614139457e+81,"Learning",1374,1,"Error correction",TRUE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4440","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4441","Error correction",0,NA,NA,"Error correction",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4442","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4443","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4444","Other",0,NA,NA,"Other",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4445","Low activity",0,NA,NA,"Low activity",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4446","Bet-hedged learning",1,0.865196784,2.281665163642e+53,"Bet-hedged learning",1424,0.02,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4447","Error correction",1,0.75141117,1.68885635468998e+33,"Error correction",1424,0.02,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4448","Learning",48,0.994316215,1.43490350502323e+88,"Learning",1424,0.96,"Error correction",TRUE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4449","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1424,0,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4450","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1424,0,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4451","Other",0,NA,NA,"Other",1424,0,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4452","Low activity",0,NA,NA,"Low activity",1424,0,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4453","Learning",50,0.994549971,6.06816959128353e+87,"Learning",1474,1,"Error correction",TRUE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4454","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1474,0,"Error correction",FALSE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4455","Error correction",0,NA,NA,"Error correction",1474,0,"Error correction",FALSE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4456","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1474,0,"Error correction",FALSE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4457","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1474,0,"Error correction",FALSE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4458","Other",0,NA,NA,"Other",1474,0,"Error correction",FALSE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4459","Low activity",0,NA,NA,"Low activity",1474,0,"Error correction",FALSE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4460","Learning",50,0.994444596,3.77199967793686e+87,"Learning",1524,1,"Learning",TRUE,0,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4461","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1524,0,"Learning",FALSE,0,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4462","Error correction",0,NA,NA,"Error correction",1524,0,"Learning",FALSE,0,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4463","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1524,0,"Learning",FALSE,0,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4464","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1524,0,"Learning",FALSE,0,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4465","Other",0,NA,NA,"Other",1524,0,"Learning",FALSE,0,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4466","Low activity",0,NA,NA,"Low activity",1524,0,"Learning",FALSE,0,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4467","Bet-hedged error correction",1,0.7505022,1.77286330697434e+90,"Bet-hedged error correction",174,0.02,"Low activity",FALSE,-1350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4468","Bet-hedged learning",10,0.6217056433,4.74747401210466e+77,"Bet-hedged learning",174,0.2,"Low activity",FALSE,-1350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4469","Error correction",21,0.75202697,9.19704152181333e+88,"Error correction",174,0.42,"Low activity",FALSE,-1350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4470","Learning",4,0.9952615025,2.56874639277749e+88,"Learning",174,0.08,"Low activity",TRUE,-1350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4471","Low activity",10,0.542125152,136.478,"Low activity",174,0.2,"Low activity",FALSE,-1350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4472","Mixed bet hedging",4,0.8759290875,3.28114621100897e+89,"Mixed bet hedging",174,0.08,"Low activity",FALSE,-1350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4473","Other",0,NA,NA,"Other",174,0,"Low activity",FALSE,-1350,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4474","Bet-hedged error correction",1,0.68416239,1.03862199311153e+26,"Bet-hedged error correction",224,0.02,"Low activity",FALSE,-1300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4475","Bet-hedged learning",8,0.5964668297,6.21663833460617e+83,"Bet-hedged learning",224,0.16,"Low activity",FALSE,-1300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4476","Error correction",28,0.750146124285714,2.19963334070335e+88,"Error correction",224,0.56,"Low activity",FALSE,-1300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4477","Learning",3,0.99516767,8.0968157727897e+80,"Learning",224,0.06,"Low activity",TRUE,-1300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4478","Low activity",9,0.551799171111111,281.97,"Low activity",224,0.18,"Low activity",FALSE,-1300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4479","Mixed bet hedging",1,0.85123998,5.99423862496814e+40,"Mixed bet hedging",224,0.02,"Low activity",FALSE,-1300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4480","Other",0,NA,NA,"Other",224,0,"Low activity",FALSE,-1300,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4481","Bet-hedged learning",4,0.6163482425,5.70508219312748e+47,"Bet-hedged learning",274,0.08,"Low activity",FALSE,-1250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4482","Error correction",29,0.744181324482759,2.6744427096311e+88,"Error correction",274,0.58,"Low activity",FALSE,-1250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4483","Learning",4,0.9941896625,3.42837505573088e+77,"Learning",274,0.08,"Low activity",TRUE,-1250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4484","Low activity",11,0.544691150909091,782.83,"Low activity",274,0.22,"Low activity",FALSE,-1250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4485","Mixed bet hedging",2,0.8716645,3.6193884391121e+73,"Mixed bet hedging",274,0.04,"Low activity",FALSE,-1250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4486","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",274,0,"Low activity",FALSE,-1250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4487","Other",0,NA,NA,"Other",274,0,"Low activity",FALSE,-1250,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4488","Bet-hedged error correction",2,0.52738151625,4.70374969702612e+30,"Bet-hedged error correction",324,0.04,"Low activity",FALSE,-1200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4489","Bet-hedged learning",10,0.65504876165,9.26344085726921e+74,"Bet-hedged learning",324,0.2,"Low activity",FALSE,-1200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4490","Error correction",30,0.748725071666667,1.58094667292615e+77,"Error correction",324,0.6,"Low activity",FALSE,-1200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4491","Learning",2,0.99597374,1.0134274e+90,"Learning",324,0.04,"Low activity",TRUE,-1200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4492","Low activity",6,0.551377503333333,276.035,"Low activity",324,0.12,"Low activity",FALSE,-1200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4493","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",324,0,"Low activity",FALSE,-1200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4494","Other",0,NA,NA,"Other",324,0,"Low activity",FALSE,-1200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4495","Bet-hedged learning",9,0.613545445555556,1.36495029397582e+56,"Bet-hedged learning",374,0.18,"Bet-hedged learning",FALSE,-1150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4496","Error correction",36,0.744398424722222,1.23429094733746e+88,"Error correction",374,0.72,"Bet-hedged learning",FALSE,-1150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4497","Learning",4,0.994788215,1.48213786001966e+77,"Learning",374,0.08,"Bet-hedged learning",TRUE,-1150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4498","Mixed bet hedging",1,0.83186723,3.70766082340293e+46,"Mixed bet hedging",374,0.02,"Bet-hedged learning",FALSE,-1150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4499","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",374,0,"Bet-hedged learning",FALSE,-1150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4500","Other",0,NA,NA,"Other",374,0,"Bet-hedged learning",FALSE,-1150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4501","Low activity",0,NA,NA,"Low activity",374,0,"Bet-hedged learning",FALSE,-1150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4502","Bet-hedged learning",1,0.838877014,9.14236586385141e+41,"Bet-hedged learning",424,0.02,"Bet-hedged learning",FALSE,-1100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4503","Error correction",22,0.736208058636364,1.0480526129679e+89,"Error correction",424,0.44,"Bet-hedged learning",FALSE,-1100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4504","Learning",27,0.994353168518519,2.19577666772974e+76,"Learning",424,0.54,"Bet-hedged learning",TRUE,-1100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4505","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",424,0,"Bet-hedged learning",FALSE,-1100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4506","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",424,0,"Bet-hedged learning",FALSE,-1100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4507","Other",0,NA,NA,"Other",424,0,"Bet-hedged learning",FALSE,-1100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4508","Low activity",0,NA,NA,"Low activity",424,0,"Bet-hedged learning",FALSE,-1100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4509","Bet-hedged error correction",1,0.73953374,9.43906106800062e+34,"Bet-hedged error correction",474,0.02,"Bet-hedged learning",FALSE,-1050,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4510","Bet-hedged learning",3,0.84718169,2.22753159010313e+59,"Bet-hedged learning",474,0.06,"Bet-hedged learning",FALSE,-1050,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4511","Error correction",22,0.746260145909091,1.68850237222646e+89,"Error correction",474,0.44,"Bet-hedged learning",FALSE,-1050,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4512","Learning",24,0.994685774166667,1.03814410281034e+83,"Learning",474,0.48,"Bet-hedged learning",TRUE,-1050,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"4513","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",474,0,"Bet-hedged learning",FALSE,-1050,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
