"","seed_classification","count","accuracy_mean_mean","merit_mean_mean","seed_classification_factor","depth","frac","lineage_classification","is_learning","relative_depth","is_exploratory_replay","seed","dir","true_seed"
"2195","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1810,0,"Learning",FALSE,0,TRUE,206,"../../2023_05_26_01__seeds_2500_2999",3206
"2196","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1810,0,"Learning",FALSE,0,TRUE,206,"../../2023_05_26_01__seeds_2500_2999",3206
"2197","Other",0,NA,NA,"Other",1810,0,"Learning",FALSE,0,TRUE,206,"../../2023_05_26_01__seeds_2500_2999",3206
"2198","Low activity",0,NA,NA,"Low activity",1810,0,"Learning",FALSE,0,TRUE,206,"../../2023_05_26_01__seeds_2500_2999",3206
"2199","Learning",44,0.996611138863636,1.12202477350763e+90,"Learning",3115,0.88,"Mixed bet hedging",TRUE,-200,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2200","Mixed bet hedging",6,0.891186212333333,4.77738611175564e+88,"Mixed bet hedging",3115,0.12,"Mixed bet hedging",FALSE,-200,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2201","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",3115,0,"Mixed bet hedging",FALSE,-200,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2202","Error correction",0,NA,NA,"Error correction",3115,0,"Mixed bet hedging",FALSE,-200,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2203","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",3115,0,"Mixed bet hedging",FALSE,-200,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2204","Other",0,NA,NA,"Other",3115,0,"Mixed bet hedging",FALSE,-200,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2205","Low activity",0,NA,NA,"Low activity",3115,0,"Mixed bet hedging",FALSE,-200,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2206","Error correction",1,0.81085099,1.85881288766686e+89,"Error correction",3165,0.02,"Mixed bet hedging",FALSE,-150,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2207","Learning",43,0.996685272790698,1.39359053041646e+90,"Learning",3165,0.86,"Mixed bet hedging",TRUE,-150,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2208","Mixed bet hedging",6,0.862772692166667,1.03609000820574e+83,"Mixed bet hedging",3165,0.12,"Mixed bet hedging",FALSE,-150,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2209","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",3165,0,"Mixed bet hedging",FALSE,-150,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2210","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",3165,0,"Mixed bet hedging",FALSE,-150,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2211","Other",0,NA,NA,"Other",3165,0,"Mixed bet hedging",FALSE,-150,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2212","Low activity",0,NA,NA,"Low activity",3165,0,"Mixed bet hedging",FALSE,-150,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2213","Learning",40,0.996455959,8.86829602104269e+89,"Learning",3215,0.8,"Mixed bet hedging",TRUE,-100,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2214","Mixed bet hedging",10,0.8848760756,1.16995855778466e+79,"Mixed bet hedging",3215,0.2,"Mixed bet hedging",FALSE,-100,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2215","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",3215,0,"Mixed bet hedging",FALSE,-100,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2216","Error correction",0,NA,NA,"Error correction",3215,0,"Mixed bet hedging",FALSE,-100,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2217","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",3215,0,"Mixed bet hedging",FALSE,-100,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2218","Other",0,NA,NA,"Other",3215,0,"Mixed bet hedging",FALSE,-100,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2219","Low activity",0,NA,NA,"Low activity",3215,0,"Mixed bet hedging",FALSE,-100,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2220","Learning",50,0.996664614,1.24213213580261e+90,"Learning",3265,1,"Mixed bet hedging",TRUE,-50,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2221","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",3265,0,"Mixed bet hedging",FALSE,-50,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2222","Error correction",0,NA,NA,"Error correction",3265,0,"Mixed bet hedging",FALSE,-50,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2223","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",3265,0,"Mixed bet hedging",FALSE,-50,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2224","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",3265,0,"Mixed bet hedging",FALSE,-50,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2225","Other",0,NA,NA,"Other",3265,0,"Mixed bet hedging",FALSE,-50,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2226","Low activity",0,NA,NA,"Low activity",3265,0,"Mixed bet hedging",FALSE,-50,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2227","Bet-hedged learning",2,0.99437269,4.08204973976439e+88,"Bet-hedged learning",3315,0.04,"Learning",FALSE,0,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2228","Learning",48,0.996407522708333,8.38530900562014e+89,"Learning",3315,0.96,"Learning",TRUE,0,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2229","Error correction",0,NA,NA,"Error correction",3315,0,"Learning",FALSE,0,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2230","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",3315,0,"Learning",FALSE,0,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2231","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",3315,0,"Learning",FALSE,0,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2232","Other",0,NA,NA,"Other",3315,0,"Learning",FALSE,0,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2233","Low activity",0,NA,NA,"Low activity",3315,0,"Learning",FALSE,0,TRUE,128,"../../2023_05_26_02__seeds_3000_3499",3628
"2234","Error correction",1,0.74638001,2.54017086891502e+31,"Error correction",1580,0.02,"Mixed bet hedging",FALSE,-200,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2235","Learning",49,0.983753547959184,1.86049575224515e+89,"Learning",1580,0.98,"Mixed bet hedging",TRUE,-200,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2236","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1580,0,"Mixed bet hedging",FALSE,-200,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2237","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1580,0,"Mixed bet hedging",FALSE,-200,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2238","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1580,0,"Mixed bet hedging",FALSE,-200,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2239","Other",0,NA,NA,"Other",1580,0,"Mixed bet hedging",FALSE,-200,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2240","Low activity",0,NA,NA,"Low activity",1580,0,"Mixed bet hedging",FALSE,-200,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2241","Bet-hedged learning",1,0.862865181,2.04101871147814e+88,"Bet-hedged learning",1630,0.02,"Mixed bet hedging",FALSE,-150,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2242","Learning",48,0.981626239791667,2.20546134779481e+89,"Learning",1630,0.96,"Mixed bet hedging",TRUE,-150,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2243","Mixed bet hedging",1,0.96610371,2.58133377799703e+81,"Mixed bet hedging",1630,0.02,"Mixed bet hedging",FALSE,-150,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2244","Error correction",0,NA,NA,"Error correction",1630,0,"Mixed bet hedging",FALSE,-150,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2245","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1630,0,"Mixed bet hedging",FALSE,-150,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2246","Other",0,NA,NA,"Other",1630,0,"Mixed bet hedging",FALSE,-150,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2247","Low activity",0,NA,NA,"Low activity",1630,0,"Mixed bet hedging",FALSE,-150,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2248","Bet-hedged learning",1,0.98989286,7.07606210209203e+71,"Bet-hedged learning",1680,0.02,"Mixed bet hedging",FALSE,-100,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2249","Learning",49,0.978089062244898,2.03975507832278e+89,"Learning",1680,0.98,"Mixed bet hedging",TRUE,-100,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2250","Error correction",0,NA,NA,"Error correction",1680,0,"Mixed bet hedging",FALSE,-100,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2251","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1680,0,"Mixed bet hedging",FALSE,-100,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2252","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1680,0,"Mixed bet hedging",FALSE,-100,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2253","Other",0,NA,NA,"Other",1680,0,"Mixed bet hedging",FALSE,-100,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2254","Low activity",0,NA,NA,"Low activity",1680,0,"Mixed bet hedging",FALSE,-100,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2255","Learning",49,0.978299548979592,8.09489482501286e+88,"Learning",1730,0.98,"Mixed bet hedging",TRUE,-50,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2256","Mixed bet hedging",1,0.96451551,4.07408103253151e+88,"Mixed bet hedging",1730,0.02,"Mixed bet hedging",FALSE,-50,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2257","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1730,0,"Mixed bet hedging",FALSE,-50,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2258","Error correction",0,NA,NA,"Error correction",1730,0,"Mixed bet hedging",FALSE,-50,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2259","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1730,0,"Mixed bet hedging",FALSE,-50,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2260","Other",0,NA,NA,"Other",1730,0,"Mixed bet hedging",FALSE,-50,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2261","Low activity",0,NA,NA,"Low activity",1730,0,"Mixed bet hedging",FALSE,-50,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2262","Error correction",1,0.74757099,1.33224847543352e+34,"Error correction",1780,0.02,"Learning",FALSE,0,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2263","Learning",49,0.980527687755102,1.27587367146561e+89,"Learning",1780,0.98,"Learning",TRUE,0,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2264","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1780,0,"Learning",FALSE,0,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2265","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1780,0,"Learning",FALSE,0,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2266","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1780,0,"Learning",FALSE,0,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2267","Other",0,NA,NA,"Other",1780,0,"Learning",FALSE,0,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2268","Low activity",0,NA,NA,"Low activity",1780,0,"Learning",FALSE,0,TRUE,156,"../../2023_05_26_02__seeds_3000_3499",3656
"2269","Bet-hedged learning",6,0.95918312,3.82423865123312e+72,"Bet-hedged learning",1561,0.12,"Mixed bet hedging",FALSE,-200,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2270","Learning",44,0.994965809318182,5.97263811451987e+73,"Learning",1561,0.88,"Mixed bet hedging",TRUE,-200,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2271","Error correction",0,NA,NA,"Error correction",1561,0,"Mixed bet hedging",FALSE,-200,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2272","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1561,0,"Mixed bet hedging",FALSE,-200,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2273","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1561,0,"Mixed bet hedging",FALSE,-200,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2274","Other",0,NA,NA,"Other",1561,0,"Mixed bet hedging",FALSE,-200,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2275","Low activity",0,NA,NA,"Low activity",1561,0,"Mixed bet hedging",FALSE,-200,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2276","Bet-hedged learning",3,0.962395903333333,1.98581571621976e+77,"Bet-hedged learning",1611,0.06,"Mixed bet hedging",FALSE,-150,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2277","Learning",47,0.994903673404255,5.04613685921095e+76,"Learning",1611,0.94,"Mixed bet hedging",TRUE,-150,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2278","Error correction",0,NA,NA,"Error correction",1611,0,"Mixed bet hedging",FALSE,-150,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2279","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1611,0,"Mixed bet hedging",FALSE,-150,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2280","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1611,0,"Mixed bet hedging",FALSE,-150,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2281","Other",0,NA,NA,"Other",1611,0,"Mixed bet hedging",FALSE,-150,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2282","Low activity",0,NA,NA,"Low activity",1611,0,"Mixed bet hedging",FALSE,-150,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2283","Bet-hedged learning",5,0.952386654,3.03583755392811e+69,"Bet-hedged learning",1661,0.1,"Mixed bet hedging",FALSE,-100,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2284","Learning",44,0.994873634545455,1.33231999324739e+73,"Learning",1661,0.88,"Mixed bet hedging",TRUE,-100,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2285","Mixed bet hedging",1,0.8939103,2.8324835285489e+71,"Mixed bet hedging",1661,0.02,"Mixed bet hedging",FALSE,-100,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2286","Error correction",0,NA,NA,"Error correction",1661,0,"Mixed bet hedging",FALSE,-100,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2287","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1661,0,"Mixed bet hedging",FALSE,-100,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2288","Other",0,NA,NA,"Other",1661,0,"Mixed bet hedging",FALSE,-100,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2289","Low activity",0,NA,NA,"Low activity",1661,0,"Mixed bet hedging",FALSE,-100,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2290","Bet-hedged learning",4,0.9635998125,2.33988172299835e+74,"Bet-hedged learning",1711,0.08,"Mixed bet hedging",FALSE,-50,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2291","Learning",46,0.995012628043478,5.16710836490604e+76,"Learning",1711,0.92,"Mixed bet hedging",TRUE,-50,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2292","Error correction",0,NA,NA,"Error correction",1711,0,"Mixed bet hedging",FALSE,-50,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2293","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1711,0,"Mixed bet hedging",FALSE,-50,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2294","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1711,0,"Mixed bet hedging",FALSE,-50,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2295","Other",0,NA,NA,"Other",1711,0,"Mixed bet hedging",FALSE,-50,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2296","Low activity",0,NA,NA,"Low activity",1711,0,"Mixed bet hedging",FALSE,-50,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2297","Bet-hedged learning",4,0.966473715,1.29570132088501e+72,"Bet-hedged learning",1761,0.08,"Learning",FALSE,0,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2298","Learning",46,0.995050946521739,2.83864199921867e+76,"Learning",1761,0.92,"Learning",TRUE,0,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2299","Error correction",0,NA,NA,"Error correction",1761,0,"Learning",FALSE,0,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2300","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1761,0,"Learning",FALSE,0,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2301","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1761,0,"Learning",FALSE,0,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2302","Other",0,NA,NA,"Other",1761,0,"Learning",FALSE,0,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2303","Low activity",0,NA,NA,"Low activity",1761,0,"Learning",FALSE,0,TRUE,184,"../../2023_05_26_02__seeds_3000_3499",3684
"2304","Bet-hedged error correction",1,0.76560099,7.89748251727037e+49,"Bet-hedged error correction",1324,0.02,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2305","Bet-hedged learning",1,0.99473307,3.691893530357e+58,"Bet-hedged learning",1324,0.02,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2306","Error correction",6,0.749324755,1.46342360522281e+38,"Error correction",1324,0.12,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2307","Learning",42,0.994524335,2.55473734098759e+77,"Learning",1324,0.84,"Error correction",TRUE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2308","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1324,0,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2309","Other",0,NA,NA,"Other",1324,0,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2310","Low activity",0,NA,NA,"Low activity",1324,0,"Error correction",FALSE,-200,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2311","Learning",50,0.9944789952,6.2180614139457e+81,"Learning",1374,1,"Error correction",TRUE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2312","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2313","Error correction",0,NA,NA,"Error correction",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2314","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2315","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2316","Other",0,NA,NA,"Other",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2317","Low activity",0,NA,NA,"Low activity",1374,0,"Error correction",FALSE,-150,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2318","Bet-hedged learning",1,0.865196784,2.281665163642e+53,"Bet-hedged learning",1424,0.02,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2319","Error correction",1,0.75141117,1.68885635468998e+33,"Error correction",1424,0.02,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2320","Learning",48,0.994316215,1.43490350502323e+88,"Learning",1424,0.96,"Error correction",TRUE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2321","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1424,0,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2322","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1424,0,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2323","Other",0,NA,NA,"Other",1424,0,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2324","Low activity",0,NA,NA,"Low activity",1424,0,"Error correction",FALSE,-100,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2325","Learning",50,0.994549971,6.06816959128353e+87,"Learning",1474,1,"Error correction",TRUE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
"2326","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1474,0,"Error correction",FALSE,-50,TRUE,223,"../../2023_05_26_02__seeds_3000_3499",3723
