genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[95]GdEGaxdeHoJzFoqFeoeawHmEKDksLhpBFGnbFcLJIvmKBijAxHpCtJHoqFBynsGCGbraHjzLJAsoasgavEGvoorGijteeji",11.6415,5.76837,2606,1,10,0,10,0,0,0,0,0,16,16,6,6,0,0, 173
"[112]dEumADnaKsHFGqAJjqlomfljrtfKEAnyeqinpjBDwbskDorLumfAmGebpIcpDaEnygzgDkGnzgwJgglEbtcAlKlzrorguzEGCnoHDLGwDfajuFgE",11.6415,3.44141,2730,1,10,0,10,0,0,0,0,0,14,14,6,4,0,0, 174
"[112]nHrmoCzKagndvEkHrgdEEDFhdpeHhFzBmAodJLFChecfGGorHmoJqFEDGcdnsCItflkayGxLKfdkBgnhDiwgbuGlHerADJBsjydEGocIDDLygJEH",11.6415,12.6415,2573,1,10,0,10,0,0,0,0,0,16,16,4,4,0,0, 175
"[54]mfjHHaBHocJAsfyBFEoqcnhjzmflhuvroJGHqaKCeBcnkabxhrhlBm",11.6415,3.05176,2673,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 176
"[103]HyhoDiCufCFcaJAymxqDmjjhHjItJEhdzvLkudsCpIHkHqhdhHsoibuGhDhduzcdEAHFoJoCFfKliwyEAoDFwfxHoJaoqjLfgcbFruG",86.7362,15.5519,2842,1,19,0,19,0,0,0,0,0,22,22,3,3,7,6, 177
"[75]GkAjpdnmrHgkwlhHhBorfdoKxhomHhwiGqJEDrJDwlkwgApgtrlabjDsqInfALAAnICGrzosjyx",11.6415,10.3132,2703,1,10,0,10,0,0,0,0,0,16,16,5,4,0,0, 178
"[46]lAmtxtbdoeFacfcaHBpgoKsyyucjvHiphgcyAGAbqqgGdJ",11.6415,5.76837,2678,1,10,0,10,0,0,0,0,0,14,14,4,3,0,0, 179
"[109]xcFjHyhtyEurbHoJoCwyBlFKenxGHoJGqnxveKzHbnwhBgCCxzHfAIjwnwgyclxgAFumhmvpbgJGLdmzhEymgxBKbeewwengxtgnavmtKzEiB",7.45058,1,2675,1,8,0,8,0,0,0,0,0,6,6,2,2,0,0, 18
"[100]HhoJGHopKqetGDnvhjHJAzjHubqhbBmFLfreiBgjkDvxnFcInwhidAJfttvGadkqjxsbAInKLADEssKomehoFIKHthGJoamLsdCn",11.6415,4.8147,2713,1,10,0,10,0,0,0,0,0,12,12,5,4,0,0, 180
"[96]mfiBdlwxFhlGgcnaljjaFtjBfhEDsdKvibLHCdJfkCFmiDCkLIvkDjbHziyoDKloflnzfdwonmcgzfDttlHGqnjyJmnqrhxd",11.6415,3.05176,1051,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 181
"[91]ujlFvGrHyoJDloqrcEKclruksuFdChnDKIlvgHGChLgetHwzjHrjmwKjvDECAqxofbgrjJetpjxjieHosqfmJGgpjmC",5.96046,6.96046,2611,1,7,0,7,0,0,0,0,0,15,15,3,3,0,0, 182
"[100]jEysFuooGeHnKHnpJotGCseHdfxLwhcCvHGcEjDmwkadpjgbDJpiBraaAAapwaJAbarlsILgwuEJIymJgmdyFwEcIfpjDcFfvyyj",11.6415,2.44141,2744,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 183
"[89]HlmoJdHoqolHauKujzJHoqGxFnaxhGebmgAqDHjnjnsBubGdnELpywdnEvuExsbGrqqpBqcKFzHydobBHnglJnhyu",14.5519,7.45058,2563,1,11,0,11,0,0,0,0,0,8,8,2,2,1,1, 184
"[87]HoCnKhcAtDcGHqJHnLCpFDehibCLBozbEeGikdBEetErICDiAActKtICiniBvGoDhtnAkeKoDlztiyqDevwGlJl",69.3889,3.44141,2766,1,18,0,18,0,0,0,0,0,16,16,2,2,5,4, 185
"[102]tnaGGDxmkHxiodpKGgHhHhoJzHdFxowfFCkrqajsAcqchEzDBHqkapkfhzvcBalwADButHGesgKIDxzthsqukgmquItrAzAHgIqgeL",11.6415,3.44141,2693,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 186
"[107]HHoJoqkrKHDkqaHwGhDgiyDEmqdFFhoiakyuqabzwJkEidopqCesxaBheurGxkjcostjasLudJBDbuqHEpJLIpDDlestrewbswkxFbivGnx",11.6415,5.76837,2673,1,10,0,10,0,0,0,0,0,17,17,6,4,0,0, 187
"[90]qDJrBAHimvHimvanKCzawoDczrwyAfqwxgGqhrLtGKkAiEoKElDEbnruFnzFbrynIyHJcxffiCotkkvfItaHBBixjG",11.6415,3.8147,2737,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 188
