"","trial_number","genome","merit","genome_length","seed"
"5073",45,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5074",46,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5075",47,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5076",48,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5077",49,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5078",50,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5079",51,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5080",52,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5081",53,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5082",54,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5083",55,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5084",56,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5085",57,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5086",58,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5087",59,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5088",60,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5089",61,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5090",62,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5091",63,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5092",64,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5093",65,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5094",66,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5095",67,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5096",68,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5097",69,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5098",70,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5099",71,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5100",72,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5101",73,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5102",74,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5103",75,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5104",76,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5105",77,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5106",78,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5107",79,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5108",80,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5109",81,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5110",82,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5111",83,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5112",84,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5113",85,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5114",86,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5115",87,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5116",88,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5117",89,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5118",90,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5119",91,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5120",92,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5121",93,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5122",94,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",6.49037e+32,87,56
"5123",95,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5124",96,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.03846e+34,87,56
"5125",97,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5126",98,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",4.25353e+37,87,56
"5127",99,"[87]jfffLdwandfCGwJKCJFgwafndbCHCebIJywafofCIIBdHFiaqJrJnebemqwDdmyfDcbemyeafuwandCFKcKAaJH",1.70141e+38,87,56
"5128",0,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5129",1,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5130",2,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5131",3,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5132",4,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5133",5,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5134",6,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5135",7,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5136",8,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5137",9,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5138",10,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5139",11,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5140",12,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5141",13,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5142",14,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5143",15,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5144",16,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5145",17,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5146",18,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5147",19,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5148",20,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5149",21,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5150",22,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5151",23,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5152",24,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5153",25,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5154",26,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5155",27,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5156",28,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5157",29,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5158",30,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5159",31,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5160",32,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5161",33,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5162",34,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5163",35,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5164",36,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5165",37,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5166",38,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5167",39,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5168",40,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5169",41,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5170",42,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5171",43,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5172",44,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5173",45,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5174",46,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5175",47,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5176",48,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5177",49,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5178",50,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5179",51,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5180",52,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5181",53,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5182",54,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5183",55,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5184",56,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5185",57,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5186",58,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5187",59,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5188",60,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5189",61,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5190",62,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5191",63,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5192",64,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5193",65,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5194",66,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5195",67,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5196",68,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5197",69,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5198",70,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5199",71,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5200",72,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5201",73,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5202",74,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5203",75,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5204",76,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5205",77,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5206",78,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5207",79,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5208",80,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5209",81,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5210",82,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5211",83,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5212",84,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5213",85,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5214",86,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5215",87,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5216",88,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5217",89,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5218",90,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5219",91,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5220",92,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5221",93,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5222",94,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5223",95,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5224",96,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
"5225",97,"[92]GjffILdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyaffaendaCKHCabyaeJH",0,92,57
