genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[93]zyoJrHGCvcmfrnyAoqyGwFumhxKFCbEoLmpuawjzGAjmDxnelmtmEDBfEtvLebpxrLcAtLAtbhJtdByyoebFLwolivDbd",8,0,2662,1,7,0,7,0,0,0,0,0,5,5,1,1,1,1, 173
"[49]bhpbjacpLxoJvtGdDIpyebFDKrcvnkwrGpLdykGwoLHFyrngc",11,7,2761,1,10,0,10,0,0,0,0,0,12,12,2,2,4,3, 174
"[101]hGHEoJqqJzrrkgrvGiLxndtIzwjsrokmnFKKaqlzwuIboysoHnomCbCupFffLKpHBsqnEroGgnICDmyGFttvACGIkacDAKiwjhqyf",5,5,2627,1,4,0,4,0,0,0,0,0,4,4,0,0,0,0, 175
"[80]jkyJmmEmEHcjrocqadKJvLJevGqvsGbqEKADmbBJiCrnLcaEIBBthFLycenKAzLpiiuinpfuCoggfksi",8,3,2579,1,7,0,7,0,0,0,0,0,5,5,1,1,1,1, 176
"[62]erpvEbyeBujEpyrifvJdmFHHtGHlEoDyxuKurxBvLwJevGzCuHbHcEzhdEGAGG",8,5,2596,1,7,0,7,0,0,0,0,0,5,5,1,1,1,1, 177
"[64]zzwmjjHjJiHcocCrlKckguEHoJtsELcFhhsGGfqfJpIAaeDnDxshALCsoocaGvwh",7,4,2635,1,6,0,6,0,0,0,0,0,4,4,1,1,1,1, 178
"[52]DuxDsryyfnJjljwymepbrHcgFocCgEzuvGxtdGogyeKxdExrGHoJ",6,4,2664,1,5,0,5,0,0,0,0,0,4,4,1,1,0,0, 179
"[45]qwtAchobnDziiwnlwtvodEcxHmnKqHnJqgbzILCFeaGdt",493,114,2885,0.754132,968,238,730,238,238,0,238,238,257,257,473,235,238,238, 18
"[59]rfaatomsJnFHxHBuoKokrsEDoLawtKCLDsBdLGftzxfcBoAyBihaHxivhGq",6,6,2695,1,5,0,5,0,0,0,0,0,4,4,1,1,0,0, 180
"[113]lHhddDgtyeAkJHncFnouKfwxyoJgcfHopLrhGqCmFqGmlaeevyJiBqLphtFEgGsxwailiCqCIxwwshoGgwwpLfLnCvLcjLneFwDEexKjJeuiyGCIj",11,0,2672,1,10,0,10,0,0,0,0,0,7,7,1,1,2,2, 181
"[72]JDvBgixDobgigmHEDukHtwwkDAoecIiinEhHBdoDoAEKDLaHCvhuKGFietFInHpGxvtrLcHo",220,71,2612,0.777215,395,88,307,88,88,0,88,88,120,120,187,99,88,88, 182
"[69]edlEjsJvaCEHzxiCEKapFrpJDzBgIEeEDsoEezovdbavdxybIHcoKocIuEaHFfBoLovbq",197,70,2790,0.618072,830,317,513,160,317,157,474,317,196,196,160,160,317,157, 183
"[57]bJFAgbmfuxHcyoKzbHiocJqyILCoAzLqtEGszshvxKgHGlLDrDygvunzx",835,112,2872,0.753341,1646,406,1240,406,406,0,406,406,441,441,799,393,406,406, 184
"[89]qFmzdxEjEHBloKAbAJveqGAyGwtJErgoBCjfKJJAjJrJutoAyfdunKecKjtozjsrsJIjFmmucFkIdHHAsdnKDejmG",6,5,2624,1,5,0,5,0,0,0,0,0,11,11,3,3,0,0, 185
"[94]wGxfitfpKpcLfkgcucFHGoJCuDjodycpasqAfejiEBpfzHEnELmdKsBncJzheEAKlgtchdwjAwxuAJABaeKCBGtmovtHJp",10,0,2657,1,9,0,9,0,0,0,0,0,6,6,1,1,2,2, 186
"[73]xwAkgstFgGmyvfweAigvtzhuuJGxrmgnrjvdgGlisFHBiocCokBzeKALkHFbEGGFsrGAzHoJD",8,8,2638,1,7,0,7,0,0,0,0,0,314,11,4,4,4,1, 187
