"","trial_number","genome","merit","genome_length","path_tiles_visited","moves_off_path","map_idx","seed"
"4944",63,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4945",64,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4946",65,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",2.5353e+30,90,102,1,3,50
"4947",66,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4948",67,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4949",68,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4950",69,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4951",70,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4952",71,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4953",72,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4954",73,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4955",74,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",5.0706e+30,90,103,1,1,50
"4956",75,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4957",76,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4958",77,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",2.5353e+30,90,102,1,3,50
"4959",78,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4960",79,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4961",80,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4962",81,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",5.0706e+30,90,103,1,1,50
"4963",82,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4964",83,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4965",84,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",2.5353e+30,90,102,1,3,50
"4966",85,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4967",86,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4968",87,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4969",88,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",4.05648e+31,90,106,1,0,50
"4970",89,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4971",90,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",2.5353e+30,90,102,1,3,50
"4972",91,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",5.0706e+30,90,103,1,1,50
"4973",92,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",5.0706e+30,90,103,1,1,50
"4974",93,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4975",94,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4976",95,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",2.5353e+30,90,102,1,3,50
"4977",96,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",5.0706e+30,90,103,1,1,50
"4978",97,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",5.0706e+30,90,103,1,1,50
"4979",98,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4980",99,"[90]qygzSbHutOINSccduLBwwHPcNjbbaiaeLRKNCRbqPkOwOuGsExcGPIAJlJDuguaGDKLkQqqPbqjueKbiCSDmMJhxdu",1.62259e+32,90,111,4,2,50
"4981",0,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"4982",1,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"4983",2,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"4984",3,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"4985",4,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"4986",5,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"4987",6,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"4988",7,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"4989",8,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"4990",9,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"4991",10,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"4992",11,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"4993",12,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"4994",13,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"4995",14,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"4996",15,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"4997",16,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"4998",17,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"4999",18,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5000",19,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5001",20,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5002",21,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5003",22,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5004",23,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5005",24,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5006",25,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5007",26,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5008",27,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5009",28,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5010",29,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5011",30,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5012",31,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5013",32,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5014",33,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5015",34,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5016",35,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5017",36,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5018",37,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5019",38,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5020",39,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5021",40,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5022",41,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5023",42,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5024",43,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5025",44,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5026",45,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5027",46,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5028",47,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5029",48,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5030",49,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5031",50,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5032",51,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5033",52,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5034",53,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5035",54,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5036",55,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5037",56,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5038",57,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5039",58,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5040",59,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5041",60,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5042",61,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5043",62,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5044",63,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5045",64,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5046",65,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5047",66,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5048",67,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5049",68,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5050",69,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5051",70,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5052",71,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5053",72,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5054",73,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5055",74,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5056",75,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5057",76,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5058",77,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5059",78,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5060",79,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5061",80,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",1.03846e+34,90,115,2,0,51
"5062",81,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5063",82,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5064",83,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5065",84,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",8.50706e+37,90,128,2,1,51
"5066",85,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5067",86,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",6.49037e+32,90,111,2,2,51
"5068",87,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
"5069",88,"[90]qrgzbHcRtppINPccyuLBwwHPcMjebamaeLRKNCRbqPkOwOutsExPGPIAJlJDFguaGDKLaQqqPJhIuLKewNDmMJBjdu",4.25353e+37,90,127,2,3,51
