"","trial_number","genome","merit","genome_length","seed"
"6037",51,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6038",52,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6039",53,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6040",54,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6041",55,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6042",56,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6043",57,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6044",58,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6045",59,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6046",60,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6047",61,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6048",62,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6049",63,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6050",64,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6051",65,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6052",66,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6053",67,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6054",68,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6055",69,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6056",70,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6057",71,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6058",72,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6059",73,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6060",74,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6061",75,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6062",76,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6063",77,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6064",78,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6065",79,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6066",80,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6067",81,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6068",82,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6069",83,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6070",84,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6071",85,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6072",86,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6073",87,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6074",88,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6075",89,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6076",90,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6077",91,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6078",92,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6079",93,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6080",94,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6081",95,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6082",96,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6083",97,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6084",98,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",262144,112,61
"6085",99,"[112]mFrLjtuFtxhwpkckosrynvdjgtxLFblGdpFfFLoJKLhHLykDpzIEeoqLiclDFBIBLrJiKynAktoLksfColtmHdClmjinKEEuHkkzekpcorgeztfb",0,112,61
"6086",0,"[60]qsexFcLBoDGiHLLIGCcfpHfqHCaLHpxACJpCLHjburBbilzvqJobLfDrmCcA",16,60,62
"6087",1,"[60]qsexFcLBoDGiHLLIGCcfpHfqHCaLHpxACJpCLHjburBbilzvqJobLfDrmCcA",16,60,62
"6088",2,"[60]qsexFcLBoDGiHLLIGCcfpHfqHCaLHpxACJpCLHjburBbilzvqJobLfDrmCcA",16,60,62
"6089",3,"[60]qsexFcLBoDGiHLLIGCcfpHfqHCaLHpxACJpCLHjburBbilzvqJobLfDrmCcA",8,60,62
"6090",4,"[60]qsexFcLBoDGiHLLIGCcfpHfqHCaLHpxACJpCLHjburBbilzvqJobLfDrmCcA",4,60,62
"6091",5,"[60]qsexFcLBoDGiHLLIGCcfpHfqHCaLHpxACJpCLHjburBbilzvqJobLfDrmCcA",4,60,62
